#timestamp,x,y,z,qw,qx,qy,qz
1403636581.393555456,0.005092897739435262,-0.28972995120848277,-0.12134874936113693,0.9968364316408568,0.07830715776550944,0.01360569477757323,5.163169616444824e-05
1403636581.398555392,0.005243914983225906,-0.289585583001263,-0.12148578798253507,0.9968269807798359,0.07838287035861466,0.01385843604718362,-0.00019943426844316094
1403636581.403555328,0.005393810896847984,-0.2893568264407147,-0.12159010479634969,0.9968200260723252,0.07842618393983579,0.014105952841166003,-0.00043747942426693376
1403636581.408555520,0.005540295452887138,-0.28904277066276474,-0.12166358377172237,0.9968168604975572,0.0784223845388143,0.014340323844995173,-0.0006567671278408216
1403636581.413555456,0.0056822617736458705,-0.28864419768129457,-0.1217043507305613,0.9968173137095453,0.07837508735113445,0.014555022915913818,-0.0008602787373013489
1403636581.418555392,0.005818933008673366,-0.2881609825456555,-0.12171022695558786,0.9968214334459078,0.07828444734717141,0.01474641147414879,-0.0010575797978450018
1403636581.423555584,0.0059497622053156715,-0.28759490653356323,-0.12168063475183288,0.996829506133894,0.07814711526966694,0.014912787680680606,-0.0012541289713516545
1403636581.428555520,0.0060752638397082726,-0.2869463191375834,-0.12161291126555351,0.9968404979204506,0.0779759842054537,0.015054745665096791,-0.0014567861403559535
1403636581.433555712,0.006198011479878009,-0.2862149273692294,-0.1215055285608857,0.9968531972568185,0.07778520932843615,0.015176998194054714,-0.001680194752754685
1403636581.438555392,0.006321238208308655,-0.28539823740627557,-0.12135727975417865,0.996867607314475,0.07757200370388942,0.015289915448233105,-0.001943248327717013
1403636581.443555584,0.006444498227572773,-0.28449770184824064,-0.12116725268602391,0.9968842611278103,0.07732507265453838,0.015412782897610167,-0.002247037601181198
1403636581.448555520,0.006570578668322773,-0.2835110801142966,-0.12093704261798521,0.9969027903348852,0.07704894222182306,0.015544639485737588,-0.002579013043125893
1403636581.453555456,0.006696294027329006,-0.28244044059160367,-0.12066932256553908,0.9969232731286937,0.07674335966450893,0.015679290104265164,-0.0029332752346814214
1403636581.458555392,0.006825401607037193,-0.2812841604841263,-0.12036724172433022,0.9969464263676209,0.07639687613553338,0.01582389917331606,-0.003308244929690852
1403636581.463555584,0.006956864436183666,-0.2800450964279857,-0.1200327485081818,0.9969720203991015,0.07601202494346056,0.015979026812755204,-0.0036923308959576438
1403636581.468555520,0.007090898456354439,-0.27872456253242883,-0.11967000802527483,0.9969994714809438,0.0755958027230118,0.01614619499248804,-0.0040778504934202075
1403636581.473555456,0.0072250858824672234,-0.27732734455118346,-0.11928153606690284,0.997028378449568,0.07515442401125165,0.016318550922907904,-0.004464304373442949
1403636581.478555392,0.007357123094332146,-0.2758564600836144,-0.11886734166699142,0.9970584788430027,0.07469347104452004,0.016487682964258843,-0.004840605444431673
1403636581.483555584,0.007485605911404264,-0.2743157315732596,-0.11842936583091568,0.9970900420485699,0.07421015621417572,0.016652228378439382,-0.005196542338972926
1403636581.488555520,0.007607472888067825,-0.27271144203364384,-0.11796761459868232,0.9971237718624695,0.07369758564137004,0.016803966560935968,-0.005520522186660971
1403636581.493555456,0.007722178120500127,-0.271045984344747,-0.11748153469970912,0.9971601395284279,0.07315244121258045,0.01693335401838658,-0.005799827753901982
1403636581.498555392,0.007829927944153034,-0.2693251166084565,-0.1169675519164235,0.9971980965530577,0.0725891088065022,0.01704226938937292,-0.006028147949059152
1403636581.503555584,0.007933495672801327,-0.26755184477151617,-0.11642134913752855,0.9972375494326704,0.07200744248177181,0.0171416781498962,-0.0061936337445199
1403636581.508555520,0.00803336350049394,-0.2657287994297255,-0.11583917730523208,0.9972785776738231,0.07140602011578315,0.017232706676037712,-0.00629703300910196
1403636581.513555456,0.008132093525248775,-0.26385618610349915,-0.11521551703769894,0.9973199080125577,0.07079882970978045,0.017325476129653405,-0.006352532599716133
1403636581.518555392,0.008229365493075763,-0.2619329481002344,-0.11454769838561862,0.9973612658747563,0.0701882923952887,0.017422948805310257,-0.006367872349890825
1403636581.523555584,0.008321963052234448,-0.25995803935736217,-0.11383557599406124,0.9974025550287465,0.06957621905234673,0.01751929528237517,-0.006353523220852164
1403636581.528555520,0.008407225995990177,-0.25793232221994744,-0.1130796515682464,0.9974434131715828,0.06897032333232157,0.017602954764471268,-0.006314111467037405
1403636581.533555456,0.008481438533675223,-0.2558525695509186,-0.11228514035090864,0.9974838423486426,0.06837353293024183,0.01766555598198105,-0.006242786226783767
1403636581.538555392,0.0085424726733579,-0.2537186863896108,-0.1114549926323356,0.9975242128116592,0.06778005698198183,0.017710031630924772,-0.006137060341129872
1403636581.543555584,0.008592174152099688,-0.25152996343957734,-0.1105933513020787,0.9975649688687316,0.06718158770214064,0.01774714083312101,-0.005983824194887186
1403636581.548555520,0.008628107683453498,-0.24928419233630073,-0.10970341601175537,0.9976070412475236,0.06656115685727039,0.017782974163961796,-0.005793917592415489
1403636581.553555456,0.008654104155088667,-0.24698288633761356,-0.10878983569759093,0.9976507827555353,0.06591087752160243,0.01781645109734875,-0.0055898087530840915
1403636581.558555648,0.00867448391465972,-0.24463026263508625,-0.10785832561603392,0.9976950724522406,0.0652445763738782,0.01785171002603614,-0.00538554616141521
1403636581.563555584,0.008691866660947282,-0.2422325612666958,-0.10691046300197016,0.9977393967789525,0.06457097123390595,0.017881610974885942,-0.005189776298174222
1403636581.568555520,0.008712031664270453,-0.23979548336600498,-0.10595222776002,0.9977842406055932,0.06388486960633614,0.01789779451404816,-0.005000158600858372
1403636581.573555456,0.008738917459531446,-0.23732691018511476,-0.10498318991699573,0.9978293154504488,0.0631908301542685,0.01789880065655447,-0.0048175872757424375
1403636581.578555648,0.008773246478912096,-0.23483178766875712,-0.1040036612351809,0.9978736850623241,0.06250337142423619,0.017884446638851914,-0.004645835679786483
1403636581.583555584,0.008811637719056659,-0.23231416786453507,-0.10301418490482028,0.9979171131328957,0.06183060919738527,0.017839133801972884,-0.004491813440424873
1403636581.588555520,0.00885107372343557,-0.2297734539850793,-0.10201888005288229,0.9979599827769374,0.06117259348777879,0.017741367964086097,-0.004362389780401111
1403636581.593555456,0.008889632624392373,-0.22720581528264572,-0.10101466953330718,0.9980021118310886,0.060530333881346036,0.01759626708277895,-0.00427022782210591
1403636581.598555648,0.008927829931587243,-0.22460734628478884,-0.09999782629299325,0.9980431903595227,0.05990453439001358,0.01741956648646603,-0.004218487871902154
1403636581.603555328,0.008963782985442592,-0.22197660074065872,-0.09896749579235031,0.9980834153045263,0.05929009857332348,0.017222360221009314,-0.004191731579644781
1403636581.608555520,0.008998514367214112,-0.21931151472103294,-0.0979198689663443,0.9981232423345923,0.05867902653900108,0.01700984972148445,-0.004174921360729471
1403636581.613555456,0.009026611604393435,-0.21661369476465908,-0.09685688429954542,0.9981621467019417,0.05808247528981452,0.01678095266423596,-0.004141809177142382
1403636581.618555648,0.009046306822489997,-0.21388506592319345,-0.09577824473756724,0.9981999889630511,0.05750374920667223,0.0165413105337473,-0.00406028412395432
1403636581.623555328,0.0090573688164177,-0.21112767592035175,-0.09468164656517875,0.998235972510159,0.05695407053796026,0.016301975314814032,-0.003927166496198543
1403636581.628555520,0.009062810908693791,-0.2083423436460219,-0.09356882287041568,0.9982696144544709,0.056436807617581825,0.01608151266625979,-0.003748139968386214
1403636581.633555456,0.009068345782046981,-0.20553255968778328,-0.0924380566947125,0.9983008026016394,0.055947912220201956,0.015904819596149755,-0.0035178625238247
1403636581.638555648,0.009081474879079648,-0.20270149498961776,-0.09129150817850373,0.9983298317800939,0.05547866787657223,0.01578476949964136,-0.0032412097145475384
1403636581.643555328,0.009106848707098165,-0.19984943344761175,-0.09012941017324039,0.9983576201553953,0.05501023084762238,0.015727669965067692,-0.002928681822457903
1403636581.648555520,0.009149604123975849,-0.19697929725559837,-0.08895451737345894,0.9983847583365387,0.054530140928890955,0.01573356767298184,-0.002606319214258447
1403636581.653555456,0.009209624639856695,-0.1940947211444306,-0.08776803924905163,0.9984112741781298,0.054039329622519956,0.015790063964408296,-0.0023135098771143573
1403636581.658555392,0.009286367850836294,-0.1911974464082138,-0.08657210861546005,0.9984362229160054,0.05355884366472344,0.015880994268829274,-0.002086397745426057
1403636581.663555328,0.009376120985925517,-0.18829425149124557,-0.08537122870031055,0.9984592057501792,0.0531036020048136,0.015982752202356454,-0.0019425598765423911
1403636581.668555520,0.009477814805608886,-0.18538486273554367,-0.08416722378673569,0.998480685847176,0.052674298080507616,0.016067713203246514,-0.0018886249751051385
1403636581.673555712,0.009592171852197108,-0.1824698495564543,-0.08296333405487744,0.9985003127926892,0.052281138763325616,0.0161271340956598,-0.001929618711689977
1403636581.678555392,0.009719198249463712,-0.17954415766557874,-0.08175965526432805,0.9985186827772446,0.05191137533126396,0.016167092633663005,-0.0020674553894839205
1403636581.683555584,0.009855880558912358,-0.17660425047112516,-0.08055587313972357,0.9985364688870114,0.051551491060471376,0.01618932327164857,-0.0022956228145466872
1403636581.688555520,0.009996654092832465,-0.17364744162189116,-0.07935431747941024,0.9985538722627583,0.051202172773260585,0.016179968507607834,-0.002590426884169268
1403636581.693555712,0.010135373815594532,-0.1706722209304916,-0.07815633505383257,0.9985713587244842,0.050858525156508204,0.016128177832538615,-0.002921272641225187
1403636581.698555392,0.010262764663806954,-0.16767838991023476,-0.07696493512610036,0.9985896324540472,0.05051202825756082,0.01602236796441392,-0.0032503355844125284
1403636581.703555584,0.010378165254124147,-0.16466850987866755,-0.07577883506992755,0.998608092044355,0.05017805875670806,0.015861140772559623,-0.0035305999963298534
1403636581.708555520,0.010479152961683669,-0.1616484188078433,-0.07459529344192628,0.9986263045117235,0.0498676008606707,0.015651686374422047,-0.0037082388402189083
1403636581.713555456,0.010569829020105434,-0.15862274210507676,-0.0734113347649572,0.9986440511216441,0.04958290848535979,0.015411657731647321,-0.003751686480204335
1403636581.718555392,0.010651983513915345,-0.15559454203704925,-0.07222502950774423,0.998660735999567,0.04932820468970734,0.015168278140674785,-0.0036586791524550345
1403636581.723555584,0.010727524999943769,-0.15256625165672055,-0.07103347314318942,0.99867611332052,0.04910329981757333,0.014934866257316548,-0.0034404069412330065
1403636581.728555520,0.010799267143355967,-0.14953443863244864,-0.06983613780536935,0.9986895308704283,0.04891661561969899,0.014714795128883185,-0.003140135416440541
1403636581.733555456,0.010866422344070918,-0.14649648051300002,-0.06863329365470783,0.9987014278674475,0.04875542084404585,0.01450942195511351,-0.002800640707126729
1403636581.738555392,0.010929403970603643,-0.1434486430826356,-0.06742455469420605,0.9987120592800148,0.04860664843700807,0.014334440105688517,-0.002477943350727904
1403636581.743555584,0.010992485928250181,-0.14038980901213605,-0.06621242958365592,0.9987218410327108,0.048458861147277474,0.014196369661689245,-0.0022104544714386925
1403636581.748555520,0.01105696354184895,-0.137321239832342,-0.06499942152439608,0.9987308725321802,0.04830945263667897,0.014098218330171997,-0.002020217060123218
1403636581.753555456,0.01112613491636412,-0.13424357610319126,-0.06378843389065825,0.9987388158322759,0.04816724880388106,0.01403484923245113,-0.0019279262515044615
